GR,NPHI,RHOB,SW,VSH,PHI,LFC
100.457,0.43,2.22269799999999,1,0.590944827844405,0.315404673571242,4
107.6881,0.4209,2.23890900000003,1,0.67298208274859,0.311072283057534,4
108.2494,0.4366,2.2557665,1,0.679350064269758,0.301390730956334,4
108.6079,0.4308,2.25523999999998,1,0.683417267860242,0.301978458924081,4
108.9983,0.428,2.244558,1,0.687846378827397,0.308670846637748,4
109.4286,0.4195,2.242779,1,0.692728157641861,0.310058766135017,4
106.1826,0.4103,2.2442655,1,0.655902096680322,0.306724269748658,4
100.0803,0.4388,2.25348400000002,1,0.586671144183218,0.296507076739866,4
92.2342,0.4349,2.26147,1,0.497656678098704,0.285525683579164,4
90.3316,0.4382,2.260485,1,0.476071569169122,0.284619592135867,4
94.1916,0.4356,2.2482435,1,0.51986349625216,0.295119951921292,4
101.6368,0.4364,2.236235,1,0.604329728251806,0.308118541902995,4
107.201,0.4377,2.229,1,0.667455904592593,0.316651775136225,4
109.5794,0.4205,2.2308,1,0.694438992513396,0.317340069187938,4
111.1255,0.4118,2.23401600000001,1,0.711979587970153,0.31656337695194,4
106.675,0.4076,2.2273245,1,0.661488403648117,0.317265903834718,4
105.8137,0.421,2.22662400000002,1,0.651716904478008,0.317045439206115,4
104.113,0.4483,2.220348,1,0.632422362926163,0.319554266523896,4
105.796,0.4501,2.221876,1,0.651516096936721,0.319885203842216,4
107.8853,0.4461,2.22835249999999,1,0.675219328349827,0.317548830301098,4
104.3934,0.4234,2.234269,1,0.63560351742204,0.311385107470845,4
104.0284,0.4225,2.234604,1,0.631462570949162,0.310908751911443,4
101.1434,0.4188,2.23179500000003,1,0.598732076225181,0.310425789610046,4
104.3623,0.4155,2.23161450000001,1,0.635250686092433,0.312959230290404,4
104.7472,0.4183,2.24055500000001,1,0.639617399236024,0.307869724776501,4
103.5072,0.4389,2.24943999999999,1,0.625549526287069,0.3015791615046,4
103.1502,0.4318,2.256236,1,0.621499340284829,0.297211062658193,4
102.9489,0.4336,2.255195,1,0.61921557994239,0.297683735683268,4
102.8931,0.4276,2.251539,1,0.618582525659687,0.299844628517521,4
103.791,0.4556,2.250016,1,0.628769253982966,0.301448965423555,4
106.7578,0.4687,2.245064,1,0.662427774519225,0.306679464546553,4
107.7164,0.457,2.251062,1,0.673303147913473,0.303806346508051,4
108.7931,0.4588,2.2521645,1,0.685518372755522,0.303960966235925,4
106.6685,0.4447,2.250324,1,0.661414660765723,0.303454406889732,4
106.2967,0.4366,2.25792600000001,1,0.657196567892803,0.29860674271111,4
104.221,0.4191,2.26903199999996,1,0.633647629279782,0.290331272488404,4
102.2005,0.4138,2.2820235,1,0.610724937914166,0.280924170881436,4
99.0883,0.4184,2.28141599999999,1,0.575416845824054,0.278832989390496,4
98.9098,0.4183,2.2873,1,0.573391752822934,0.275129223110832,4
100.7296,0.4083,2.286672,1,0.594037490881409,0.276955443501329,4
104.5326,0.4175,2.28489149999999,1,0.637182749611148,0.281030087269861,4
103.2014,0.4075,2.278819,1,0.622080207296915,0.283642374383798,4
99.2629,0.4138,2.281398,1,0.577397693095737,0.278982206235933,4
96.0103,0.4103,2.28264,1,0.540496754745922,0.275642354528485,4
93.8427,0.4194,2.283157,1,0.515905205226442,0.273592430387582,4
94.972,0.4151,2.28126200000001,1,0.528717180162938,0.275650125448629,4
99.4875,0.4105,2.281786,1,0.579945793308911,0.278925306188461,4
101.9977,0.4054,2.284624,1,0.608424159983482,0.279195379076666,4
105.7616,0.4034,2.2869085,1,0.651125826912976,0.280781883664584,4
109.2088,0.3846,2.2828425,1,0.690234513711071,0.285910137822186,4
114.7601,0.3776,2.2790275,1,0.753214338792954,0.292462132515709,4
116.3974,0.3807,2.277744,1,0.77178960361499,0.294473632370531,4
111.6963,0.3888,2.27718,1,0.718455347550205,0.291215871524314,4
106.9865,0.3923,2.28479499999999,1,0.665022389473601,0.283009822662763,4
106.3188,0.39,2.29285000000003,1,0.657447293692941,0.277650677649253,4
105.2303,0.3964,2.302912,1,0.645098197156701,0.270742819719252,4
106.2185,0.3934,2.304868,1,0.656309384292312,0.270353713348071,4
103.4897,0.4172,2.304655,1,0.625350987757547,0.268304873834365,4
104.6791,0.4055,2.30509500000001,1,0.638844800729714,0.2689905474893,4
104.8444,0.3967,2.301705,1,0.640720138954281,0.271161560630565,4
103.8472,0.3629,2.303456,1,0.629406846289201,0.269312773618518,4
103.4486,0.3577,2.3038735,1,0.624884705839642,0.268742777379518,4
103.2926,0.3707,2.29925000000003,1,0.623114876662193,0.271403759635978,4
107.6792,0.388,2.28759449999999,1,0.672881111725005,0.281871725795675,4
108.3121,0.3933,2.278732,1,0.680061399458387,0.287676772412305,4
111.0455,0.3792,2.28417599999996,1,0.711071983263769,0.286535833809338,4
102.7949,0.3797,2.30875900000001,1,0.6174684408826,0.265274469516339,4
96.3776,0.3837,2.3292425,1,0.544663794854108,0.247642683690989,4
90.0807,0.3826,2.31772000000002,1,0.473225093908724,0.249429614479287,4
94.9312,0.367,2.287144,1,0.528254301762682,0.272040778489319,4
98.8375,0.3743,2.27920299999999,1,0.57257150506954,0.27997410854943,4
105.7879,0.3766,2.2864825,1,0.651424201960199,0.281058489702712,4
110.9971,0.3937,2.2866735,1,0.710522882416407,0.285006164694486,4
